Step			Energy			Magnetization
7913			-356.000000			-114
7914			-356.000000			-114
7915			-360.000000			-116
7916			-360.000000			-116
7917			-360.000000			-116
7918			-360.000000			-116
7919			-360.000000			-116
7920			-364.000000			-114
7921			-364.000000			-114
7922			-364.000000			-114
7923			-364.000000			-116
7924			-364.000000			-116
7925			-360.000000			-118
7926			-360.000000			-118
7927			-360.000000			-118
7928			-360.000000			-118
7929			-360.000000			-118
7930			-360.000000			-120
7931			-360.000000			-120
7932			-360.000000			-118
7933			-360.000000			-120
7934			-360.000000			-120
7935			-360.000000			-120
7936			-360.000000			-120
7937			-360.000000			-120
7938			-360.000000			-120
7939			-360.000000			-120
7940			-360.000000			-122
7941			-360.000000			-120
7942			-360.000000			-118
7943			-360.000000			-120
7944			-360.000000			-118
7945			-360.000000			-120
7946			-360.000000			-120
7947			-360.000000			-122
7948			-360.000000			-122
7949			-356.000000			-124
7950			-356.000000			-124
7951			-356.000000			-122
7952			-356.000000			-122
7953			-356.000000			-122
7954			-356.000000			-122
7955			-356.000000			-122
7956			-356.000000			-122
7957			-356.000000			-122
7958			-356.000000			-122
7959			-352.000000			-124
7960			-348.000000			-126
7961			-348.000000			-126
7962			-348.000000			-126
7963			-348.000000			-126
7964			-348.000000			-126
7965			-348.000000			-126
7966			-348.000000			-126
7967			-348.000000			-126
7968			-348.000000			-126
7969			-348.000000			-126
7970			-348.000000			-126
7971			-348.000000			-126
7972			-348.000000			-126
7973			-348.000000			-126
7974			-348.000000			-126
7975			-348.000000			-126
7976			-348.000000			-126
7977			-348.000000			-126
7978			-348.000000			-126
7979			-348.000000			-124
7980			-348.000000			-124
7981			-348.000000			-124
7982			-348.000000			-124
7983			-348.000000			-124
7984			-348.000000			-124
7985			-348.000000			-124
7986			-348.000000			-124
7987			-348.000000			-124
7988			-348.000000			-124
7989			-348.000000			-124
7990			-348.000000			-124
7991			-348.000000			-126
7992			-348.000000			-126
7993			-348.000000			-126
7994			-348.000000			-124
7995			-348.000000			-122
7996			-348.000000			-122
7997			-348.000000			-122
7998			-348.000000			-122
7999			-348.000000			-124
8000			-348.000000			-124
8001			-348.000000			-124
8002			-348.000000			-124
8003			-348.000000			-122
8004			-348.000000			-122
8005			-348.000000			-122
8006			-356.000000			-124
8007			-356.000000			-124
8008			-356.000000			-124
8009			-356.000000			-124
8010			-356.000000			-124
8011			-356.000000			-124
8012			-356.000000			-124
8013			-356.000000			-122
8014			-356.000000			-122
8015			-356.000000			-122
8016			-356.000000			-120
8017			-356.000000			-120
8018			-356.000000			-120
8019			-356.000000			-120
8020			-356.000000			-120
8021			-352.000000			-118
8022			-352.000000			-118
8023			-352.000000			-118
8024			-352.000000			-116
8025			-352.000000			-116
8026			-352.000000			-116
8027			-352.000000			-116
8028			-352.000000			-116
8029			-356.000000			-118
8030			-356.000000			-118
8031			-356.000000			-120
8032			-356.000000			-120
8033			-356.000000			-120
8034			-356.000000			-120
8035			-356.000000			-120
8036			-356.000000			-120
8037			-356.000000			-120
8038			-356.000000			-120
8039			-356.000000			-120
8040			-356.000000			-120
8041			-348.000000			-118
8042			-348.000000			-118
8043			-348.000000			-118
8044			-348.000000			-118
8045			-348.000000			-120
8046			-348.000000			-120
8047			-348.000000			-120
8048			-348.000000			-122
8049			-348.000000			-122
8050			-348.000000			-122
8051			-348.000000			-122
8052			-348.000000			-120
8053			-348.000000			-120
8054			-348.000000			-120
8055			-348.000000			-120
8056			-348.000000			-120
8057			-352.000000			-118
8058			-352.000000			-118
8059			-352.000000			-118
8060			-356.000000			-120
8061			-356.000000			-120
8062			-356.000000			-120
8063			-356.000000			-120
8064			-356.000000			-120
8065			-360.000000			-122
8066			-360.000000			-122
8067			-360.000000			-122
8068			-360.000000			-122
8069			-360.000000			-122
8070			-360.000000			-122
8071			-360.000000			-124
8072			-360.000000			-124
8073			-360.000000			-122
8074			-360.000000			-122
8075			-360.000000			-122
8076			-360.000000			-122
8077			-360.000000			-122
8078			-360.000000			-122
8079			-368.000000			-124
8080			-364.000000			-122
8081			-364.000000			-120
8082			-364.000000			-120
8083			-364.000000			-122
8084			-364.000000			-122
8085			-360.000000			-120
8086			-360.000000			-120
8087			-360.000000			-120
8088			-360.000000			-122
8089			-356.000000			-120
8090			-356.000000			-120
8091			-356.000000			-120
8092			-356.000000			-120
8093			-356.000000			-120
8094			-356.000000			-120
8095			-356.000000			-120
8096			-356.000000			-120
8097			-356.000000			-118
8098			-356.000000			-118
8099			-352.000000			-120
8100			-352.000000			-120
8101			-352.000000			-120
8102			-352.000000			-120
8103			-352.000000			-118
8104			-352.000000			-116
8105			-352.000000			-116
8106			-352.000000			-116
8107			-352.000000			-116
8108			-352.000000			-116
8109			-352.000000			-116
8110			-352.000000			-116
8111			-352.000000			-116
8112			-352.000000			-116
8113			-352.000000			-116
8114			-352.000000			-116
8115			-352.000000			-116
8116			-352.000000			-116
8117			-352.000000			-116
8118			-352.000000			-116
8119			-352.000000			-116
8120			-352.000000			-116
8121			-344.000000			-118
8122			-340.000000			-116
8123			-340.000000			-116
8124			-340.000000			-116
8125			-344.000000			-118
8126			-352.000000			-120
8127			-352.000000			-120
8128			-352.000000			-120
8129			-352.000000			-120
8130			-352.000000			-120
8131			-352.000000			-120
8132			-352.000000			-120
8133			-352.000000			-120
8134			-352.000000			-120
8135			-352.000000			-122
8136			-352.000000			-122
8137			-352.000000			-124
8138			-356.000000			-126
8139			-356.000000			-124
8140			-356.000000			-122
8141			-356.000000			-122
8142			-356.000000			-122
8143			-356.000000			-122
8144			-356.000000			-122
8145			-356.000000			-122
8146			-356.000000			-122
8147			-356.000000			-122
8148			-364.000000			-124
8149			-364.000000			-124
8150			-364.000000			-124
8151			-364.000000			-122
8152			-368.000000			-120
8153			-368.000000			-120
8154			-368.000000			-120
8155			-368.000000			-120
8156			-368.000000			-120
8157			-368.000000			-120
8158			-364.000000			-118
8159			-364.000000			-118
8160			-364.000000			-118
8161			-364.000000			-118
8162			-368.000000			-116
8163			-368.000000			-116
8164			-368.000000			-116
8165			-368.000000			-118
8166			-368.000000			-118
8167			-368.000000			-120
8168			-368.000000			-120
8169			-368.000000			-120
8170			-368.000000			-118
8171			-368.000000			-116
8172			-368.000000			-116
8173			-368.000000			-118
8174			-368.000000			-118
8175			-368.000000			-118
8176			-368.000000			-118
8177			-364.000000			-120
8178			-364.000000			-122
8179			-364.000000			-122
8180			-364.000000			-120
8181			-364.000000			-118
8182			-360.000000			-116
8183			-360.000000			-116
8184			-364.000000			-118
8185			-364.000000			-118
8186			-364.000000			-118
8187			-364.000000			-118
8188			-364.000000			-118
8189			-364.000000			-118
8190			-364.000000			-116
8191			-364.000000			-116
8192			-364.000000			-116
8193			-364.000000			-114
8194			-364.000000			-114
8195			-364.000000			-114
8196			-364.000000			-114
8197			-364.000000			-114
8198			-364.000000			-114
8199			-364.000000			-114
8200			-364.000000			-114
8201			-364.000000			-114
8202			-364.000000			-114
8203			-364.000000			-114
8204			-364.000000			-116
8205			-364.000000			-116
8206			-364.000000			-116
8207			-364.000000			-116
8208			-364.000000			-116
8209			-364.000000			-114
8210			-364.000000			-114
8211			-364.000000			-114
8212			-364.000000			-114
8213			-364.000000			-114
8214			-364.000000			-114
8215			-356.000000			-112
8216			-356.000000			-112
8217			-356.000000			-112
8218			-356.000000			-114
8219			-356.000000			-114
8220			-356.000000			-114
8221			-356.000000			-116
8222			-356.000000			-116
8223			-356.000000			-116
8224			-356.000000			-116
8225			-356.000000			-116
8226			-356.000000			-116
8227			-356.000000			-116
8228			-356.000000			-118
8229			-356.000000			-118
8230			-356.000000			-118
8231			-356.000000			-118
8232			-356.000000			-118
8233			-356.000000			-118
8234			-356.000000			-118
8235			-356.000000			-118
8236			-356.000000			-118
8237			-356.000000			-118
8238			-356.000000			-118
8239			-356.000000			-118
8240			-356.000000			-118
8241			-348.000000			-120
8242			-348.000000			-118
8243			-348.000000			-118
8244			-348.000000			-118
8245			-348.000000			-118
8246			-348.000000			-118
8247			-348.000000			-118
8248			-348.000000			-118
8249			-356.000000			-116
8250			-356.000000			-116
8251			-356.000000			-116
8252			-360.000000			-118
8253			-360.000000			-118
8254			-360.000000			-118
8255			-360.000000			-118
8256			-360.000000			-118
8257			-360.000000			-118
8258			-360.000000			-118
8259			-360.000000			-118
8260			-360.000000			-120
8261			-360.000000			-120
8262			-360.000000			-120
8263			-360.000000			-120
8264			-360.000000			-120
8265			-360.000000			-120
8266			-360.000000			-120
8267			-364.000000			-118
8268			-364.000000			-118
8269			-364.000000			-118
8270			-364.000000			-118
8271			-364.000000			-116
8272			-364.000000			-116
8273			-364.000000			-116
8274			-368.000000			-118
8275			-364.000000			-120
8276			-364.000000			-120
8277			-364.000000			-120
8278			-364.000000			-120
8279			-364.000000			-120
8280			-364.000000			-120
8281			-364.000000			-120
8282			-364.000000			-120
8283			-364.000000			-120
8284			-364.000000			-122
8285			-364.000000			-124
8286			-364.000000			-124
8287			-364.000000			-122
8288			-368.000000			-120
8289			-368.000000			-120
8290			-368.000000			-120
8291			-368.000000			-118
8292			-368.000000			-118
8293			-368.000000			-118
8294			-368.000000			-118
8295			-368.000000			-120
8296			-372.000000			-122
8297			-372.000000			-122
8298			-372.000000			-122
8299			-372.000000			-122
8300			-364.000000			-120
8301			-364.000000			-120
8302			-364.000000			-122
8303			-364.000000			-122
8304			-364.000000			-122
8305			-364.000000			-122
8306			-364.000000			-124
8307			-364.000000			-124
8308			-364.000000			-124
8309			-364.000000			-124
8310			-364.000000			-124
8311			-364.000000			-124
8312			-364.000000			-124
8313			-364.000000			-124
8314			-364.000000			-124
8315			-364.000000			-124
8316			-364.000000			-124
8317			-364.000000			-124
8318			-364.000000			-126
8319			-368.000000			-128
8320			-368.000000			-128
8321			-368.000000			-128
8322			-368.000000			-128
8323			-368.000000			-128
8324			-368.000000			-128
8325			-368.000000			-128
8326			-368.000000			-128
8327			-368.000000			-128
8328			-368.000000			-128
8329			-368.000000			-128
8330			-368.000000			-128
8331			-368.000000			-128
8332			-368.000000			-128
8333			-368.000000			-128
8334			-368.000000			-128
8335			-368.000000			-130
8336			-368.000000			-130
8337			-368.000000			-130
8338			-368.000000			-130
8339			-368.000000			-128
8340			-368.000000			-128
8341			-368.000000			-128
8342			-368.000000			-128
8343			-368.000000			-128
8344			-364.000000			-130
8345			-364.000000			-130
8346			-364.000000			-130
8347			-364.000000			-130
8348			-360.000000			-128
8349			-360.000000			-128
8350			-360.000000			-128
8351			-360.000000			-128
8352			-360.000000			-128
8353			-360.000000			-128
8354			-360.000000			-128
8355			-360.000000			-130
8356			-360.000000			-130
8357			-360.000000			-130
8358			-356.000000			-128
8359			-356.000000			-128
8360			-356.000000			-128
8361			-356.000000			-126
8362			-356.000000			-126
8363			-352.000000			-124
8364			-352.000000			-124
8365			-352.000000			-124
8366			-352.000000			-124
8367			-348.000000			-126
8368			-348.000000			-126
8369			-348.000000			-126
8370			-348.000000			-126
8371			-340.000000			-124
8372			-340.000000			-124
8373			-340.000000			-124
8374			-340.000000			-124
8375			-340.000000			-124
8376			-340.000000			-122
8377			-340.000000			-122
8378			-340.000000			-122
8379			-340.000000			-124
8380			-336.000000			-122
8381			-336.000000			-122
8382			-340.000000			-124
8383			-340.000000			-124
8384			-336.000000			-122
8385			-336.000000			-122
8386			-336.000000			-122
8387			-336.000000			-124
8388			-336.000000			-124
8389			-336.000000			-122
8390			-336.000000			-122
8391			-336.000000			-122
8392			-336.000000			-122
8393			-336.000000			-122
8394			-336.000000			-122
8395			-336.000000			-122
8396			-336.000000			-124
8397			-336.000000			-124
8398			-336.000000			-124
8399			-340.000000			-126
8400			-340.000000			-126
8401			-340.000000			-126
8402			-340.000000			-126
8403			-340.000000			-126
8404			-340.000000			-126
8405			-344.000000			-128
8406			-344.000000			-128
8407			-344.000000			-128
8408			-344.000000			-128
8409			-344.000000			-128
8410			-344.000000			-128
8411			-344.000000			-128
8412			-344.000000			-128
8413			-344.000000			-128
8414			-344.000000			-128
8415			-344.000000			-128
8416			-340.000000			-130
8417			-340.000000			-130
8418			-340.000000			-130
8419			-340.000000			-130
8420			-340.000000			-130
8421			-340.000000			-130
8422			-336.000000			-132
8423			-336.000000			-132
8424			-332.000000			-130
8425			-332.000000			-130
8426			-332.000000			-130
8427			-332.000000			-130
8428			-332.000000			-130
8429			-332.000000			-132
8430			-332.000000			-132
8431			-332.000000			-134
8432			-332.000000			-132
8433			-324.000000			-130
8434			-324.000000			-130
8435			-324.000000			-130
8436			-324.000000			-130
8437			-324.000000			-130
8438			-324.000000			-130
8439			-324.000000			-130
8440			-324.000000			-130
8441			-324.000000			-130
8442			-324.000000			-130
8443			-324.000000			-130
8444			-324.000000			-130
8445			-324.000000			-132
8446			-324.000000			-130
8447			-332.000000			-132
8448			-332.000000			-132
8449			-332.000000			-132
8450			-332.000000			-132
8451			-332.000000			-132
8452			-332.000000			-132
8453			-328.000000			-130
8454			-328.000000			-130
8455			-328.000000			-130
8456			-328.000000			-130
8457			-328.000000			-130
8458			-328.000000			-130
8459			-328.000000			-130
8460			-328.000000			-130
8461			-328.000000			-130
8462			-328.000000			-130
8463			-328.000000			-130
8464			-328.000000			-130
8465			-328.000000			-132
8466			-328.000000			-132
8467			-328.000000			-132
8468			-328.000000			-132
8469			-328.000000			-132
8470			-328.000000			-132
8471			-328.000000			-134
8472			-328.000000			-134
8473			-332.000000			-136
8474			-328.000000			-138
8475			-332.000000			-140
8476			-328.000000			-138
8477			-328.000000			-138
8478			-328.000000			-138
8479			-328.000000			-138
8480			-328.000000			-138
8481			-328.000000			-138
8482			-328.000000			-138
8483			-320.000000			-136
8484			-320.000000			-136
8485			-320.000000			-136
8486			-320.000000			-136
8487			-320.000000			-136
8488			-320.000000			-136
8489			-320.000000			-136
8490			-320.000000			-136
8491			-320.000000			-136
8492			-320.000000			-136
8493			-320.000000			-136
8494			-320.000000			-136
8495			-320.000000			-136
8496			-320.000000			-136
8497			-320.000000			-136
8498			-324.000000			-138
8499			-328.000000			-140
8500			-328.000000			-140
8501			-328.000000			-140
8502			-328.000000			-140
8503			-328.000000			-140
8504			-328.000000			-140
8505			-328.000000			-140
8506			-328.000000			-140
8507			-328.000000			-142
8508			-328.000000			-142
8509			-328.000000			-142
8510			-328.000000			-140
8511			-328.000000			-140
8512			-328.000000			-140
8513			-328.000000			-140
8514			-328.000000			-140
8515			-328.000000			-140
8516			-328.000000			-140
8517			-328.000000			-140
8518			-328.000000			-142
8519			-328.000000			-142
8520			-336.000000			-144
8521			-336.000000			-144
8522			-336.000000			-144
8523			-336.000000			-144
8524			-336.000000			-144
8525			-336.000000			-144
8526			-336.000000			-144
8527			-336.000000			-144
8528			-336.000000			-144
8529			-336.000000			-144
8530			-332.000000			-142
8531			-332.000000			-140
8532			-332.000000			-140
8533			-332.000000			-140
8534			-332.000000			-140
8535			-332.000000			-140
8536			-332.000000			-140
8537			-332.000000			-140
8538			-332.000000			-140
8539			-332.000000			-140
8540			-332.000000			-140
8541			-332.000000			-140
8542			-332.000000			-142
8543			-332.000000			-142
8544			-332.000000			-142
8545			-332.000000			-144
8546			-332.000000			-144
8547			-332.000000			-144
8548			-332.000000			-144
8549			-332.000000			-144
8550			-332.000000			-144
8551			-332.000000			-144
8552			-332.000000			-142
8553			-332.000000			-142
8554			-328.000000			-140
8555			-328.000000			-140
8556			-328.000000			-140
8557			-328.000000			-140
8558			-336.000000			-142
8559			-336.000000			-142
8560			-336.000000			-140
8561			-336.000000			-140
8562			-336.000000			-140
8563			-336.000000			-140
8564			-336.000000			-140
8565			-328.000000			-138
8566			-328.000000			-138
8567			-328.000000			-138
8568			-328.000000			-140
8569			-328.000000			-140
8570			-328.000000			-142
8571			-328.000000			-144
8572			-336.000000			-146
8573			-336.000000			-146
8574			-336.000000			-146
8575			-336.000000			-148
8576			-336.000000			-148
8577			-336.000000			-148
8578			-336.000000			-148
8579			-336.000000			-148
8580			-336.000000			-148
8581			-336.000000			-148
8582			-336.000000			-148
8583			-336.000000			-148
8584			-336.000000			-148
8585			-336.000000			-148
8586			-336.000000			-148
8587			-336.000000			-150
8588			-336.000000			-150
8589			-336.000000			-150
8590			-336.000000			-150
8591			-336.000000			-150
8592			-336.000000			-150
8593			-336.000000			-148
8594			-344.000000			-150
8595			-352.000000			-152
8596			-352.000000			-152
8597			-352.000000			-150
8598			-352.000000			-150
8599			-352.000000			-150
8600			-352.000000			-150
8601			-356.000000			-148
8602			-356.000000			-146
8603			-356.000000			-146
8604			-356.000000			-146
8605			-356.000000			-146
8606			-356.000000			-146
8607			-356.000000			-146
8608			-356.000000			-146
8609			-356.000000			-146
8610			-352.000000			-144
8611			-348.000000			-146
8612			-348.000000			-146
8613			-348.000000			-146
8614			-352.000000			-148
8615			-352.000000			-148
8616			-352.000000			-148
8617			-352.000000			-148
8618			-352.000000			-150
8619			-352.000000			-150
8620			-352.000000			-150
8621			-352.000000			-150
8622			-352.000000			-150
8623			-352.000000			-150
8624			-352.000000			-150
8625			-352.000000			-150
8626			-352.000000			-150
8627			-352.000000			-148
8628			-352.000000			-150
8629			-352.000000			-148
8630			-352.000000			-148
8631			-352.000000			-148
8632			-352.000000			-150
8633			-352.000000			-150
8634			-352.000000			-152
8635			-352.000000			-152
8636			-352.000000			-152
8637			-348.000000			-154
8638			-348.000000			-154
8639			-348.000000			-156
8640			-348.000000			-156
8641			-348.000000			-156
8642			-348.000000			-156
8643			-348.000000			-156
8644			-348.000000			-156
8645			-348.000000			-156
8646			-348.000000			-156
8647			-352.000000			-158
8648			-352.000000			-158
8649			-352.000000			-158
8650			-352.000000			-158
8651			-352.000000			-156
8652			-352.000000			-158
8653			-352.000000			-158
8654			-352.000000			-158
8655			-352.000000			-158
8656			-352.000000			-160
8657			-352.000000			-160
8658			-352.000000			-160
8659			-352.000000			-160
8660			-352.000000			-160
8661			-352.000000			-160
8662			-356.000000			-158
8663			-356.000000			-158
8664			-356.000000			-158
8665			-356.000000			-158
8666			-356.000000			-158
8667			-356.000000			-160
8668			-356.000000			-160
8669			-348.000000			-158
8670			-348.000000			-156
8671			-348.000000			-156
8672			-348.000000			-156
8673			-348.000000			-156
8674			-348.000000			-156
8675			-348.000000			-158
8676			-348.000000			-156
8677			-348.000000			-156
8678			-348.000000			-156
8679			-348.000000			-154
8680			-348.000000			-154
8681			-348.000000			-154
8682			-348.000000			-154
8683			-348.000000			-154
8684			-348.000000			-152
8685			-344.000000			-150
8686			-336.000000			-148
8687			-336.000000			-148
8688			-336.000000			-148
8689			-336.000000			-148
8690			-336.000000			-148
8691			-336.000000			-148
8692			-336.000000			-148
8693			-336.000000			-148
8694			-336.000000			-148
8695			-336.000000			-150
8696			-336.000000			-150
8697			-336.000000			-150
8698			-336.000000			-148
8699			-336.000000			-148
8700			-336.000000			-148
8701			-336.000000			-148
8702			-336.000000			-148
8703			-336.000000			-148
8704			-344.000000			-150
8705			-344.000000			-152
8706			-344.000000			-152
8707			-344.000000			-150
8708			-344.000000			-150
8709			-344.000000			-150
8710			-344.000000			-150
8711			-344.000000			-150
8712			-344.000000			-152
8713			-344.000000			-150
8714			-344.000000			-150
8715			-344.000000			-150
8716			-344.000000			-150
8717			-336.000000			-148
8718			-336.000000			-148
8719			-340.000000			-150
8720			-340.000000			-150
8721			-340.000000			-150
8722			-340.000000			-150
8723			-340.000000			-150
8724			-340.000000			-150
8725			-340.000000			-148
8726			-340.000000			-148
8727			-340.000000			-148
8728			-340.000000			-148
8729			-340.000000			-148
8730			-340.000000			-148
8731			-340.000000			-148
8732			-340.000000			-148
8733			-340.000000			-148
8734			-340.000000			-148
8735			-340.000000			-148
8736			-336.000000			-146
8737			-336.000000			-144
8738			-336.000000			-144
8739			-336.000000			-144
8740			-336.000000			-144
8741			-336.000000			-144
8742			-336.000000			-144
8743			-336.000000			-144
8744			-336.000000			-144
8745			-336.000000			-144
8746			-332.000000			-146
8747			-332.000000			-146
8748			-332.000000			-146
8749			-332.000000			-146
8750			-332.000000			-146
8751			-332.000000			-146
8752			-332.000000			-146
8753			-332.000000			-146
8754			-332.000000			-146
8755			-332.000000			-146
8756			-332.000000			-146
8757			-332.000000			-146
8758			-332.000000			-146
8759			-332.000000			-144
8760			-332.000000			-144
8761			-332.000000			-144
8762			-332.000000			-144
8763			-332.000000			-142
8764			-332.000000			-144
8765			-332.000000			-144
8766			-332.000000			-144
8767			-332.000000			-144
8768			-332.000000			-144
8769			-332.000000			-144
8770			-332.000000			-144
8771			-332.000000			-144
8772			-332.000000			-144
8773			-332.000000			-144
8774			-332.000000			-146
8775			-332.000000			-146
8776			-332.000000			-146
8777			-332.000000			-146
8778			-336.000000			-148
8779			-336.000000			-148
8780			-336.000000			-148
8781			-336.000000			-148
8782			-336.000000			-148
8783			-336.000000			-148
8784			-336.000000			-148
8785			-336.000000			-148
8786			-332.000000			-146
8787			-332.000000			-146
8788			-332.000000			-146
8789			-332.000000			-144
8790			-332.000000			-142
8791			-332.000000			-142
8792			-332.000000			-144
8793			-332.000000			-144
8794			-332.000000			-144
8795			-332.000000			-144
8796			-332.000000			-144
8797			-332.000000			-144
8798			-332.000000			-144
8799			-332.000000			-144
8800			-336.000000			-142
8801			-336.000000			-142
8802			-336.000000			-142
8803			-336.000000			-142
8804			-336.000000			-144
8805			-336.000000			-144
8806			-336.000000			-144
8807			-336.000000			-146
8808			-336.000000			-146
8809			-336.000000			-146
8810			-336.000000			-144
8811			-336.000000			-144
8812			-336.000000			-144
8813			-336.000000			-144
8814			-332.000000			-146
8815			-336.000000			-144
8816			-336.000000			-144
8817			-336.000000			-144
8818			-336.000000			-144
8819			-336.000000			-144
8820			-340.000000			-146
8821			-340.000000			-146
8822			-340.000000			-146
8823			-340.000000			-146
8824			-340.000000			-146
8825			-340.000000			-144
8826			-340.000000			-144
8827			-340.000000			-144
8828			-340.000000			-144
8829			-340.000000			-144
8830			-340.000000			-144
8831			-340.000000			-144
8832			-340.000000			-144
8833			-340.000000			-144
8834			-340.000000			-144
8835			-340.000000			-144
8836			-340.000000			-144
8837			-340.000000			-144
8838			-340.000000			-144
8839			-340.000000			-144
8840			-340.000000			-144
8841			-340.000000			-144
8842			-340.000000			-144
8843			-344.000000			-142
8844			-344.000000			-142
8845			-344.000000			-142
8846			-344.000000			-142
8847			-344.000000			-142
8848			-344.000000			-142
8849			-344.000000			-142
8850			-344.000000			-142
8851			-344.000000			-144
8852			-344.000000			-144
8853			-344.000000			-144
8854			-344.000000			-144
8855			-344.000000			-144
8856			-344.000000			-146
8857			-344.000000			-146
8858			-344.000000			-146
8859			-344.000000			-146
8860			-344.000000			-148
8861			-344.000000			-148
8862			-344.000000			-148
8863			-340.000000			-150
8864			-340.000000			-148
8865			-340.000000			-148
8866			-340.000000			-148
8867			-340.000000			-148
8868			-340.000000			-148
8869			-340.000000			-148
8870			-340.000000			-148
8871			-340.000000			-148
8872			-340.000000			-148
8873			-340.000000			-148
8874			-340.000000			-148
8875			-340.000000			-150
8876			-340.000000			-150
8877			-340.000000			-150
8878			-340.000000			-150
8879			-340.000000			-150
8880			-340.000000			-150
8881			-340.000000			-150
8882			-340.000000			-150
8883			-340.000000			-150
8884			-348.000000			-152
8885			-348.000000			-152
8886			-352.000000			-154
8887			-352.000000			-154
8888			-344.000000			-152
8889			-344.000000			-152
8890			-348.000000			-154
8891			-344.000000			-152
8892			-344.000000			-152
8893			-344.000000			-152
8894			-344.000000			-152
8895			-344.000000			-152
8896			-344.000000			-152
8897			-344.000000			-154
8898			-344.000000			-154
8899			-344.000000			-156
8900			-344.000000			-156
8901			-344.000000			-156
8902			-344.000000			-154
8903			-344.000000			-154
8904			-344.000000			-154
8905			-344.000000			-154
8906			-344.000000			-154
8907			-344.000000			-154
8908			-344.000000			-154
8909			-344.000000			-154
8910			-344.000000			-154
8911			-344.000000			-154
8912			-344.000000			-154
8913			-344.000000			-154
8914			-344.000000			-154
8915			-344.000000			-152
8916			-344.000000			-152
8917			-344.000000			-152
8918			-344.000000			-152
8919			-344.000000			-152
8920			-344.000000			-152
8921			-352.000000			-154
8922			-352.000000			-154
8923			-356.000000			-156
8924			-356.000000			-156
8925			-356.000000			-156
8926			-356.000000			-156
8927			-356.000000			-156
8928			-356.000000			-154
8929			-356.000000			-154
8930			-356.000000			-154
8931			-356.000000			-154
8932			-364.000000			-156
8933			-364.000000			-156
8934			-364.000000			-156
8935			-364.000000			-156
8936			-356.000000			-154
8937			-356.000000			-154
8938			-356.000000			-154
8939			-356.000000			-156
8940			-360.000000			-158
8941			-360.000000			-158
8942			-360.000000			-158
8943			-360.000000			-156
8944			-360.000000			-156
8945			-360.000000			-156
8946			-360.000000			-156
8947			-360.000000			-156
8948			-360.000000			-156
8949			-360.000000			-156
8950			-360.000000			-156
8951			-360.000000			-156
8952			-360.000000			-156
8953			-360.000000			-156
8954			-360.000000			-156
8955			-360.000000			-156
8956			-360.000000			-156
8957			-360.000000			-156
8958			-360.000000			-156
8959			-360.000000			-154
8960			-360.000000			-154
8961			-360.000000			-154
8962			-360.000000			-152
8963			-360.000000			-152
8964			-360.000000			-152
8965			-360.000000			-152
8966			-360.000000			-152
8967			-360.000000			-152
8968			-360.000000			-152
8969			-360.000000			-152
8970			-360.000000			-152
8971			-360.000000			-154
8972			-360.000000			-154
8973			-360.000000			-154
8974			-360.000000			-154
8975			-360.000000			-154
8976			-360.000000			-154
8977			-360.000000			-156
8978			-368.000000			-158
8979			-368.000000			-158
8980			-368.000000			-158
8981			-368.000000			-158
8982			-368.000000			-158
8983			-368.000000			-158
8984			-368.000000			-158
8985			-368.000000			-158
8986			-368.000000			-158
8987			-368.000000			-158
8988			-368.000000			-158
8989			-368.000000			-158
8990			-368.000000			-158
8991			-368.000000			-158
8992			-372.000000			-160
8993			-372.000000			-160
8994			-372.000000			-160
8995			-372.000000			-160
8996			-372.000000			-160
8997			-372.000000			-160
8998			-372.000000			-160
8999			-372.000000			-160
9000			-372.000000			-158
9001			-372.000000			-158
9002			-372.000000			-158
9003			-372.000000			-160
9004			-372.000000			-160
9005			-372.000000			-160
9006			-372.000000			-160
9007			-372.000000			-160
9008			-372.000000			-160
9009			-372.000000			-160
9010			-372.000000			-162
9011			-372.000000			-162
9012			-376.000000			-160
9013			-376.000000			-160
9014			-376.000000			-160
9015			-380.000000			-162
9016			-380.000000			-160
9017			-380.000000			-160
9018			-380.000000			-160
9019			-380.000000			-160
9020			-380.000000			-160
9021			-380.000000			-160
9022			-380.000000			-160
9023			-380.000000			-160
9024			-380.000000			-160
9025			-380.000000			-160
9026			-384.000000			-162
9027			-384.000000			-162
9028			-392.000000			-164
9029			-392.000000			-164
9030			-392.000000			-164
9031			-392.000000			-164
9032			-392.000000			-164
9033			-396.000000			-166
9034			-396.000000			-166
9035			-396.000000			-166
9036			-396.000000			-166
9037			-396.000000			-166
9038			-396.000000			-166
9039			-396.000000			-166
9040			-396.000000			-168
9041			-396.000000			-168
9042			-396.000000			-168
9043			-396.000000			-168
9044			-396.000000			-166
9045			-396.000000			-166
9046			-396.000000			-166
9047			-396.000000			-166
9048			-396.000000			-166
9049			-396.000000			-166
9050			-396.000000			-166
9051			-396.000000			-166
9052			-396.000000			-166
9053			-396.000000			-166
9054			-396.000000			-166
9055			-396.000000			-164
9056			-396.000000			-164
9057			-396.000000			-164
9058			-396.000000			-164
9059			-396.000000			-164
9060			-404.000000			-166
9061			-408.000000			-168
9062			-408.000000			-168
9063			-416.000000			-170
9064			-416.000000			-170
9065			-416.000000			-170
9066			-416.000000			-170
9067			-416.000000			-170
9068			-416.000000			-170
9069			-416.000000			-170
9070			-416.000000			-172
9071			-416.000000			-172
9072			-416.000000			-170
9073			-416.000000			-170
9074			-416.000000			-170
9075			-416.000000			-170
9076			-416.000000			-170
9077			-416.000000			-170
